4,1,"
            Their payment processing is terrible and when I had to go back to ""order again"" the order disappears and you have to re-add everything to the shopping cart. Even though I ordered before a promo code expired, because of the payment issue, when I had to reorder, the promo code wouldn't work. They wouldn't do anything to assist a customer. I will NEVER order from ASOS again. When there are so many online clothing companies looking to help, this one says FU to it's customers.
        ",2018-04-04T23:16:58Z,"
                NEVER order from ASOS
        ",/users/5ac55ce94de5666d3441b380
5,1,"
            ASOS sent me the wrong item, when I contacted them they agreed to resend the item however when it arrived it was the wrong item again. When I contacted them they said they would again resend and would confirm within 24hours. 24 hours later they contacted me to say it was no longer in stock so unlucky me and i would need to return the two incorrect items they sent me in order for me to get my money back on an item I didn't get. Each time I contacted customer service I was responded to by a different member of staff so there was no coherency in the conversation. Literally don't care about the customer loosing out for their mistakes. Sad when a company gets to that size where it no longer cares about the customer experience.
        ",2018-04-04T14:55:03Z,"
                ASOS sent me the wrong item: TWICE
        ",/users/5ac4e7464de5666d34de7e82
6,5,"
            Always a first class service. Great customer service and great products.
        ",2018-04-04T11:28:34Z,"
                Great choice and service
        ",/users/540a2176000064000188d663
7,1,"
            Colours of items received never match the colours in the picture. Must be highly edited and saturation boosted. Very annoying
        ",2018-04-03T11:27:47Z,"
                Items received never matched items shown on website
        ",/users/5ac3652c4de5666d3461dfdf
8,1,"
            It’s fair to say I shall never use asos’ services again, nor would I recommend them to anybody. I order a suit two weeks before an event I needed it for, however they sent the suit 2 sizes too big. So I sent it back and had requested for them to send me back the correct size before the event, they told me that this was an acceptable request and they would try to achieve this. The day before the event (the day I had given them to send me the suit jacket) and I had not heard any email to say they could not do the request, which they couldn’t because it had not came. So I decided, to re-order the jacket on next day delivery. However, the jacket they had sent this time was a size too small. This was completely unacceptable in my opinion, not only had they sent the wrong item twice but also gave extremely slow return service. To follow on from this, they told me they would give me a refund on my next delivery immediately. Which they have never done. As well as this, they said they would give me a 15% discount code, which in my opinion is an embarrassment of an apology considering they had a 20% offer on for all students. So I would be able to use a bigger discount from being a student then their discount for their horrendous service. For anybody even contemplating using their services I would advise you not to and just pay that extra bit for a reliable service else where.
        ",2018-04-02T22:26:01Z,"
                It’s fair to say I shall never use…
        ",/users/5ac2adf24de5666d34e47df3
9,1,"
            I'm ASOS VVIP and spend about £3-4k a year there but I've finally given up. Absolutely awful customer service - never apologetic for their problems (eg click and collect orders you go to collect and they are not in the store). Think they grew too fast but didn't keep up with maintaining levels of service and there are better places to buy from. Am now deleting my account. Bye ASOS!
        ",2018-04-02T18:07:21Z,"
                Used to be good but grew to fast.
        ",/users/4f4f86a7000064000115234b
10,5,"
            I've bought a lot of clothes with them and everything was at the right size even tho I'm pretty skinny, great choice and just buy the clothes when they are on sales. So many savings.
        ",2018-04-01T05:49:36Z,"
                Nice trendy clothes and not expensive
        ",/users/5ac071b24de5666d3464173a
11,1,"
            Will never shop with Asos ever again disgustingly poor service. Cheap poor quality clothing that comes up short of the size it's meant to be. Poor customer service. Poor return and refund policy. After waiting 7 days for them to acknowledge they had received these disgusting quality items back I am yet still another 8 days later still not received my refunds and just keep getting fobbed off by there disgusting and poor customer service. I urge people never to shop with them again. Instead pay the extra and go to a proper high street branded shop like I will
        ",2018-03-31T19:03:54Z,"
                DO NOT SHOP WITH ASOS BAD BAD BAD
        ",/users/5ab9e1cd4de5666d34d28ac3
12,1,"
            Don’t ever order from here. They sent me the wrong size shoes and won’t help me return them for my money back. Very disappointed and upset with the “help” they gave me. Never ordering from here again!!
        ",2018-03-31T02:04:17Z,"
                Awful Service
        ",/users/5abeec9a4de5666d347fdf26
13,2,"
            My first order did not get delivered because of an error, I was told I would have to spend again on re-ordering if I wanted it redelivered the next day, so I did. Next day another order not delivered because of an error even though I double checked on it after the first error. Customer services kept cutting me off on live chat even though the second error proved my worries correct. Terrible experience, quicker and easier to go to the shops. Delivery charges refunded (although we'll have to see if that actually happens) but even after all the hassle and the mistakes that was the best they could do apparently. I bet rivals of this company must be happy knowing they could clean up with decent customer service and reliable delivery. Simple.
        ",2018-03-30T21:31:03Z,"
                2 orders in a row not delivered because of errors...
        ",/users/5abeac404de5666d345a34fd
14,1,"
            The worst customer service in the world. Their agents don't listen, it does not matter what you told previously or you ask, they repeat the same policy that blame their customers or couriers making them responsible for everything. They misinform and waste your time unable to offer any solution. I was told that I should talk with ParcelConnect to figure out my tracking number. I spent hours calling and writing them for discover that since I used an ASOS return label, ASOS is who generated the tracking number instead ParcelConnect. I was told ParcelConnect may be able to give me a copy of my receipt what again was not true, etc, etc.Summarizing if you send a parcel through ParcelConnect using an ASOS return label scanned by Payzone anyone keep record. They have poor IT systems that apparently generate unique tracking numbers associated to unique order numbers randomly, and even when their customers pay and buy online, in 2018, instead saving all their relevant information in the cloud or in the website, they can only offer a small piece of paper printed by a third party, as warranty to them. Terrible customer experience and useless customer service.
        ",2018-03-30T20:17:46Z,"
                Useless, Uncaring, and Unprofessionals
        ",/users/5abe9b684de5666d344eca44
15,4,"
            Great as always, the pants I bought are great, just the customer service could be better, they take very long to reply.
        ",2018-03-29T20:35:48Z,"
                Great as always
        ",/users/5abd4a894de5666d346ab287
16,1,"
            Always having issues with DPD who they use to deliver. ASOS did not care when I asked for their help and ended live chat rather than trying to help me.
        ",2018-03-29T14:01:13Z,"
                Poor Service
        ",/users/5943aae90000ff000aa46b7c
17,2,"
            First time, and might be the last time I use this webshop. My order was supposed to be delivered today. I contact the customer support chat that tells me to just wait since it's on its way. I contact DHL, and they could immediately tell me that they have not even received the package from ASOS and I will not get it today as it was estimated. If DHL get it from ASOS today I might be lucky and get it sometime next week, otherwise I will wait even longer... Since it was a gift it was important it arrived on time and before the holidays.
        ",2018-03-29T12:01:10Z,"
                First time, not sure I will return
        ",/users/58a06ce00000ff000a768fd1
18,5,"
            We have had a 10-year-long relationship and they have never disappointed me once. If you're looking for a fabulous dress I guarantee you will find more than one. All my items have been pure joy. The only dangerous thing is you keep wanting more and more.
        ",2018-03-28T21:16:05Z,"
                Asos is my happy place to go
        ",/users/5a353ac50000ff000af1ff8d
19,1,"
            Absoloutly shocking, poor customer service and communication, I can not even begin to tell you how angry and dissapointed I am! They are so unprofessional, I could write an essay telling you of my experience with ASOS and how awful they are, Do not buy anything from them, don’t bother trying to contact them, trust me when I say, you will be wasting ALOT of your time if you do!
        ",2018-03-28T14:52:36Z,"
                Absoloutly shocking poor customer services
        ",/users/57f29a510000ff000a4a0970
0,1,"
            Received wrong item 3 times in a row.  They told me after the second order that the issue was sorted and I could order again,  but I received the exact same item again.Customer service really bad seems like automated responses they give.  I am out of pocket because of mistakes on their behalf.  Got offered nothing just told to return the order.   Very very poor.
        ",2018-03-28T12:41:46Z,"
                Received wrong item 3 times in a row
        ",/users/5abb8d884de5666d34225ebc
1,5,"
            I dont understand why the ratings are so low? I religiously shop at ASOS and have never had a bad experience. They always delivery with DPD to me, so I get my order on time in perfect condition. I love what they stock, and after shopping with them for years they are my go-to for new clothes.
        ",2018-03-28T08:19:53Z,"
                Love ASOS!
        ",/users/5abb4f8a4de5666d34ea3790
2,1,"
            Long story short. I received the wrong item 3x in a row, still waiting on the correct size. Spent numerous hours talking to multiple customer service reps and was not offered any sort of compensation or token of appreciation. Worst part is I paid extra to become a Premier Delivery customer. The worst!Long story short. I received the wrong item 3x in a row, still waiting on the correct size. Spent numerous hours talking to multiple customer service reps and was not offered any sort of compensation or token of appreciation. Worst part is I paid extra to become a Premier Delivery customer. The worst!
        ",2018-03-28T02:44:20Z,"
                Received wrong item 3x. Still waiting on the right size.
        ",/users/5abb01834de5666d34b494db
3,5,"
            I bought 179 dollars worth of stuff from ASOS for the first time. I qualified for two day shipping. I kept getting emails and text updates  telling me exactly where my package was and it arrived right on time! I was so nervous about the quality of the clothes bc I had never shopped here before. I have to say I'm more than impressed! I'm plus size so it's hard for me to find clothes that fit with good quality thick material and ASOS impressed me. Their stuff looks and feels well made and it fit beautifully. Every single thing with my first order went beautifully! I'm so happy! I'm sorry for everyone who has a bad experience, but if you're new to the site like me I would definitely try it and don't let the comments scare you!
        ",2018-03-27T19:39:19Z,"
                So impressed!
        ",/users/5aba9ddf4de5666d34703152
4,1,"
            I have been charged for premium delivery and they failed to deliver on time. Not even within a week? Ridiculous. Why to charge for something which you can't offer!
        ",2018-03-27T14:17:41Z,"
                Poor customer service
        ",/users/5368a9b9000064000171cf8d
5,5,"
            Fast delivery, great customer service & hassle free returns :).A wide range of clothes makeup and shoes.
        ",2018-03-27T13:21:50Z,"
                Fast delivery
        ",/users/59387de60000ff000aa125f5
6,5,"
            Fast delivery. Great customer service! A+
        ",2018-03-27T11:49:08Z,"
                Fast delivery
        ",/users/5aba2e884de5666d340e98eb
7,5,"
            I was searching for a dress on differnt  sites but i got that here got in time wonderful product happy customer
        ",2018-03-27T09:43:15Z,"
                I was searching for a dress on differnt…
        ",/users/5ab7a97d4de5666d34463803
8,1,"
            Delivery company (Hermes) are useless! They have lied on tracking a number of times on attempts to deliver.  ASOS complaints department totally useless too!  Have emailed to CEO Nick Beighton as this I has happened several times to both me and my daughter. It’s seriously so frustrating having waiting in all dayFor an order that never arrives only then to see they claim they had attempted delivery!
        ",2018-03-26T20:33:38Z,"
                Delivery company (Hermes) are useless
        ",/users/5935843c0000ff000aa01a43
9,1,"
            Ive always been an avid asos user, its always my go to place and ive been a premier member for 3 years, however I cannot support this company any more. I know theyve always been happy to selll products that have been tested on animals, but to now actively persue a contract with MAC who really are the flagship company when it comes to torturing beagles and animals alike, i have to take that as asos actually wanting to hurt these animals, not just ignoring it.
        ",2018-03-25T10:14:55Z,"
                Evil people
        ",/users/554082ff0000ff0001bb82c4
10,1,"
            Their live chat staff are awful !!!!!!!
        ",2018-03-25T08:58:45Z,"
                Their live chat staff are awful !!!!!!!
        ",/users/5ab752d14de5666d340f70cf
11,5,"
            Why are the ratings so low? I’ve always had great experiences with ASOS. I’ve bought a couple dresses, a jacket and a pair of vans  throughout the years and it’s always been a smooth transaction. I get my stuff quick and it look and feels great! Especially being a curvy girl with a small top, their sizing is pretty much true to size, if not giving an inch or two.
        ",2018-03-24T22:05:02Z,"
                Why are the ratings so low???
        ",/users/5ab6cb874de5666d34be3170
12,2,"
            Awful delivery and customer service. I placed a order and waited to receive my email to say it was ready for collection. When i went to the store it wasn't there and this has happened another 3 times since. The tracking for this parcel is a joke from the 5th of this month to today i am still receiving emails to say my parcel is out for delivery. I have contacted customer service 2 times and they haven't been any help at all. I think it's disgusting that you cannot actually speak to someone on the phone like other company's, it makes the whole process harder. I was told i would be contacted about a refund within 48 hours which still hasn't happened. All i want is my money back, the items i ordered were for a party which has been and gone. I will never shop with Asos again which is a shame because it was always a firm favourite of mine.UPDATE:I have finally got my refund after contacting @Asosheretohelp on Twitter who were very helpful
        ",2018-03-24T18:34:25Z,"
                Awful delivery and customer service
        ",/users/594567000000ff000aa4e62a
13,1,"
            ASOS had a tech fault and cancelled my order without notifying me. No email in my junk OR inbox - I check both everyday for work emails. However, the money did come out of my PayPal account and I DID receive 2 emails saying My order WAS placed and that my order would be with me in a few days - so obviously I’m going to think my order is placed and it’ll be with me in a few days. Crazy thought process I know..The day before the parcel was due, I went on my ASOS account and saw it said “cancelled”. So I had to chase the CS team about my order and ask ASOS if my order was still coming? Because, again, I had 2 emails telling me the order was placed and it would be with me by Saturday. So this was totally news to me!! The huge inconvenience for me was that the items in the order were for my Mum’s birthday and I had used a 20% code at the time of ordering - which was now expired. I had ordered them at the start of the week to come on or before Saturday - in time for her birthday. But saw it was cancelled on Friday (the day before delivery). I spoke to the CS team via Online Help Chat and I was told ASOS had a tech glitch. I was told to “Just order all items again” - but the items I initallly ordered were now out of stock and now would not be here in time for my Mum’s birthday. The CS team via Online Help Chat assured me tech glitches are extremely rare - but in the same breath, they said I should’ve been checking my Inbox and Junk for emails telling me they had cancelled my order? Which again - was an email I never received in my Inbox or Junk - I double checked. The only emails I received were confirmation emails that the Order was placed, and another with the date it would arrive. Anyway, the only consolation I was offered - despite them confirming the tech issue was on their side - was to get the 20% code back (that I had used in the order that had been cancelled). Not good enough considering how much I was messed about by ASOS and how put out I was last min. I was now faced with the inconvenience of not having anything to give my Mum the next day because it wouldn’t get here in time - despite ordering 5 days in advance. And I now couldn’t get the items she wanted as they were out of stock. My 20% code back doesn’t really solve anything or leave me anywhere near satisfied. The CS staff member on twitter asked me to explain the situation. So I did and said ASOS customer service is a joke - to which ASOS replied, telling me to “Refrain from spamming”. Yet in the same breath, said they love feedback and always want to improve. I didn’t swear or say anything out of turn. Therefore, I didn’t appreciate passive aggressive comments. I work in customer service myself - and that’s unacceptable. Instead of saying “Don’t Panic” you’re trained to say “Keep Calm” - saying “Refrain from spamming” is a rude trigger phrase, inadvertently accusing me of spamming. Also, considering how unreliable and unprofessional ASOS have been creating this situation and how they handled it after - I have every reason to feel ASOS have let me down and I am firm but fair when explaining this. And yes - I will write a lot when the CS team on Twitter ask me to DM them explaining the situation. So don’t accuse me of “spamming”. ASOS should definitely train their Twitter CS staff on how to speak to people (because they aggravated the situation and made it 10x worse) and CS Online Help Chat team to offer reasonable solutions. Apparently the big problem solver was to give me back the 20% code that I had used in the order that got cancelled - TERRIBLE consolation, considering the issue was confirmed on ASOS end. Also a bit of a joke, considering how much I was inconvenienced by their problem, messed around, and spoken to by their (twitter CS) staff. Offering me my own discount code back was a total slap in the face and it made me think ASOS don’t take the issue seriously if they think that is satisfactory. Offering me my code back isn’t reasonable and doesn’t leave me satisfied at all - I would’ve thought that’s the LEAST they could do - but what good is giving me my discount code back when I won’t get the items I ordered (because they’re now out of stock) and I now won’t get anything in time for my mums birthday - despite having emails promising me they’d be here by now and the email confirming the order was definitely placed. ASOS are unprofessional and unreliable and I expected - at the very least - a notification telling me my order had been cancelled, and a WAY better solution for the inconvenience. I am still left SO unsatisfied!
        ",2018-03-24T01:47:41Z,"
                Shocking CS team - awful conduct and solutions.
        ",/users/5ab5ae354de5666d34f08bf3
14,5,"
            I like the vast amount of choice on the website and the quality of the clothes seemsNice.The website is nice and easy to use.
        ",2018-03-23T18:16:43Z,"
                I like the vast amount of choice on the…
        ",/users/5ab5441e4de5666d34a1cb77
15,5,"
            Brilliant!!! Perfect, never had a problem.
        ",2018-03-22T15:05:12Z,"
                Brilliant!!
        ",/users/5ab3c6234de5666d34771cc6
16,1,"
            Terrible service! 1.Right after i purches (1 min after) i wanted to cancel the order And i couldn't.2. You need to pay 10 $ for a return 3. CANT GET CUSTOMER SERVICE PEOPLE TEAM (having issues)
        ",2018-03-22T12:39:55Z,"
                Terrible service
        ",/users/5ab3a4194de5666d342d2f45
17,5,"
            love Asos!!!! There customer service is great and I cannot fault anything at all!
        ",2018-03-22T12:22:50Z,"
                love Asos!!!
        ",/users/585ee3370000ff000a653f7a
18,5,"
            I have never really ordered clothes online and was extremely hesitant due to some terrible reviews i’ve seen of asos, but i decided to trust the good reviews and make a purchase. Because my order was over $120 (i spent $231) I was given free 2-day shipping (and I live in Texas) so I was skeptical that it would actually arrive on time, but I am more than happy that it arrived exactly when it said it would. I think that is so impressive. I bought 4 pairs of pants which all fit perfectly. The only thing I will say about them is that according to the “the model is 5”7 wearing a size 4” “84% of people with your body type purchased size 4 and didnt return it”, I’m almost positive it would not have fit had I gotten the recommended size. I only sized up because my recommended size was out of stock, but it ended up being the perfect choice and I’m shocked with how well everything looks on. I can’t say anything about the customer service because I didn’t have to return anything, but hopefully my next purchases will go just as smoothly as my first. All of the pieces felt good quality and not cheap at all. I’m very happy with asos and I felt that I should leave a review for anyone wondering if it’s worth their time and money. It is!!
        ",2018-03-22T04:21:13Z,"
                nothing to be worried about
        ",/users/5ab32f074de5666d34d364b4
19,1,"
            Wish I could give zero stars. I put in an order 3 weeks in advance for when I needed the items and was quoted the the arrival would be there within the week. About 2 and a half weeks later they were still in transit in New York and I wouldn't be able to get them by when I needed them, but don't worry they refunded my $3.00 delivery charge (gee thanks). Please don't order from this terrible website, they charge you for a terrible delivery service that isn't held accountable.
        ",2018-03-22T01:57:44Z,"
                Wish I could give zero stars
        ",/users/5ab30d944de5666d34c0ac36
0,1,"
            I have not come across another clothing retailer with as bad a customer service as ASOS. Period. Their customer service agents are arrogant, rude and downright lazy. They make it very clear that they do not want to help you. Not sure how they function since everyone I speak to have had similar experiences with the retailer. Never again.
        ",2018-03-21T22:45:00Z,"
                I have not come across another clothing…
        ",/users/584d5c1c0000ff000a606eff
1,1,"
            The boots I ordered came late all dirty and used !!! Maybe they were a display model in some store.. So disappointed ! Will return them right away.. I wish I read reviews first :(
        ",2018-03-21T21:59:20Z,"
                Item came dirty
        ",/users/5ab2d5b64de5666d349d53a3
2,4,"
            Good services
        ",2018-03-21T09:01:03Z,"
                Good services
        ",/users/5ab21d5b4de5666d34fcbdf4
3,5,"
            I'm a first time shopper. I read reviews before buying and to my surprise, bad comments outnumbered the good ones. But I loved a dress and decided to risk it. Because of the mostly negative feedback I was scared and paid for express delivery. It arrived on time, it was EXACTLY what I saw and ordered. It fitted perfectly.  It's condition was excellent. Tracking service totally updated. Worth all 265£!!
        ",2018-03-21T05:38:10Z,"
                Excellent buy!!! Surprised!
        ",/users/59f853050000ff000adc35a2
4,1,"
            If I could post the pictures of what I ordered and what I got I would. TOTALLY different dress. Came when it was suppose to because I paid extra for express shipping. But the dress wasn’t even the same color as the one I ordered. They provide no phone numbers to call for customer service.
        ",2018-03-21T03:35:38Z,"
                Is this what I ordered???
        ",/users/5ab1d3084de5666d34ce33f6
5,1,"
            Wow. What can i say totally disgusted with asos and the delivery company they use. Ordered two items seprate and after spending 2 days off work waiting for non delivery the company even claims to attempt to.deliver when no attempts have been made. Now im asos exspect me to wait for my delivery that is with the courier already to wait till the 29th of this month. Told them this is not exceptable and im not willing to wait and they claim its all.they can use. Add aswell i have ordered 2 more dresses before 1 was ok needed alterations but the other looked terrible. The bow was done so terrible my 9 year old makes better had to completely gut it and sort it out with a seamstress . Avoid
        ",2018-03-20T22:28:22Z,"
                Wow asos bad
        ",/users/5a9b08f44de5666d346d032b
6,1,"
            Very LAZY live chat staff!!!!!!!!
        ",2018-03-20T18:07:36Z,"
                Very LAZY live chat staff!!!!!!!!
        ",/users/5aafa3124de5666d34e002b9
7,1,"
            No exchanges, and if you need to send something back and use a coupon code you’re only refunded minus the coupon code. Do not shop here they’re such a horrible company. Also, they don’t have a customer service phone number. You cannot talk to a person if you have an issue.
        ",2018-03-20T17:40:22Z,"
                Awful
        ",/users/585d5d800000ff000a64f750
8,1,"
            I order a blouse and pants. They were supposed to be with me on the 5th of february 2018. They lost my order, didn't send a tracking number (don't know why). I sent them an email they were like see at your post offices and everything else and if you don't find them before 26/02/18 talk to us. I did what they said, but all the post offices could help me because there weren't a tracking number. Now it's the 20 march 2018 and i have nothing nor will i have.
        ",2018-03-20T14:31:43Z,"
                It was decepointing
        ",/users/5ab11b4d4de5666d34357896
9,4,"
            When I need to buy any clothes online, asos.com is one of those websites I can trust. I really like that they have video preview option of the item (which allows to see how the cloth would look like on a real person), checkouts are really easy and you get free delivery on all orders over £20. However, about 50% of the clothes I bought via asos.com did not fit me (everything was ok with sizes, just the clothes looked differently on me than on those tall slim models), so I needed to return the items. Returns are free and easy as well, therefore I find this website as really reliable. The only I would wish would be greater selection of clothes as well as using ""regular"" sized person for videos instead of those models. Maybe the clothes would not look so nice, but at least your returns rate would decrease significantly.
        ",2018-03-20T12:18:07Z,"
                Website you can Trust
        ",/users/5a9e66bf4de5666d34b29c5c
10,3,"
            Easy order process and delivery was fast, pity the quality of some of the items I ordered wasn't as what appeared on the site.
        ",2018-03-20T11:17:35Z,"
                Not as appeared
        ",/users/5ab0ec874de5666d340874a7
11,5,"
            I regularly buy from ASOS and have never had an issue with payment, product or returns. I had an issue with Klarna as the email was wrong so I didn’t get the notification I had a payment outstanding and it was rectified right away and I wasn’t charged extra. I must look on the app daily and I love it! Pleased that more high end make up is being sold on there, urban decay next please!!
        ",2018-03-19T23:25:46Z,"
                I’ve never had a bad experience...
        ",/users/5ab046f94de5666d349ae45d
12,1,"
            Last week I placed an order for a Dune Evania Black Cross body bag for a friends birthday. The bag arrived broken and faulty and in a completely unacceptable condition especially since the bag is £65!! I have since gone onto the website to place another order in good faith and realised the bag is now out of stock. My friends birthday is today and is completely ruined due to the lack of quality assurance at ASOS. I am very upset about this as I have been an ASOS customer for many years and this has left a very sour taste in my mouth. I have been on the online chat and the agent has simply told me to return the faulty product to receive a refund. I am sorry but this is not acceptable to me. I have also not been given a method to make a formal complaint.
        ",2018-03-19T10:00:43Z,"
                Faulty Goods
        ",/users/5aaf8a454de5666d34c16006
13,5,"
            I luv itI 've been buying clothes from asos for the past 10 years it's my favourite online shopping place. Very good quality clothes excellent variety. I love you asos.
        ",2018-03-19T06:53:19Z,"
                I 've been buying clothes from asos for…
        ",/users/5aaf5e094de5666d349ab2b3
14,2,"
            Good products and it's all good... until something goes wrong. The standard of their customer service is far below what you would expect from a retailer of their size. Here’s a recent example: - They delivered me the wrong item. - I contacted them to let them know, and asked if I could also buy the incorrect item they sent. They said no, and said I couldn’t buy/keep it (citing ‘stock issues’). They said I had to return the item before they would send the correct order.- I returned the incorrect item the next day via their courier. They emailed me again 2 days later asking me to return it(?), and told that the item I was “hoping for” (i.e. that I had already ordered and paid for) was no longer available. There was no apology. - I then checked and the item I’d already bought was still on sale on their website in my size. I asked for it to be sent to me given that it was in stock, and they said no as 'stock levels can change throughout the day for different reasons'. They offered no other help other than directing me to similar products on their site.- I am still waiting for a refund 2 months later.It’s stupid really – the result is that despite having spent hundreds of pounds over the years in ASOS, I am never going to shop with them again. Even just a proper apology would have gone a long way.
        ",2018-03-18T18:44:37Z,"
                When they get your order wrong, you're on your own
        ",/users/5aaeb3744de5666d34225229
15,5,"
            Always been very satisfied with their speed of delivery and returns process. I also lost my returns label and managed to order a hermes delivery pick-up with no fuss which was very appreciated - not something normally available on online shopping.Also, just bought their own brand petit range products for the first time and very happy - neckline sits very well which is rare for me so overall very pleased. Very good quality.
        ",2018-03-18T10:28:45Z,"
                Good returns policy and good quality own brand products
        ",/users/5aa7d6254de5666d3494e9c4
16,1,"
            Very bad customer service, the lady on the phone was rude they didn't refund all of my money after returning the item. Waste of money and time. I'll never shop from ASOS again.
        ",2018-03-18T01:22:38Z,"
                Very bad customer service
        ",/users/5aadbf4e4de5666d34682e3d
17,1,"
            I was waiting for my delivery for over a week and then i receive an email saying, thanks for your return. It was a gift for someone and they ruined it. When i chatted with the customer care, they say there was a warehouse issue. They could have emailed me in the first two days, i would have bought it somewhere else. i haven't received the refund and they say it processing. ASOS used to be a good company, but now they don't care about their customers.
        ",2018-03-17T15:47:22Z,"
                Worst Shopping experience
        ",/users/5aad38894de5666d34fc4488
18,1,"
            My daughter bought 3 items, 1 of which she returned, in the end of november. She emailed, no answer. She chatted with different people and found out that the item was received by Asos and 'something went wrong with the payment of the refund'. After every contact she would hear from them within 4 days. Nothing. Problem is: they have no email adress (just a contact form but one can't prove sending a message). Three times chatting persons promised to send my daughter an email. Nothing. Changed email adress, nothing, changed it back, nothing. Just now I tried to contact the customer service again. They said I had to contact the Dutch customer service, so I did. Guess what: no chats, just a contact form! And UK won't help me anymore! My daughter sent another email but she doesn't expect anything anymore.So be ware if you want to order something form ASOS.com, you might never get a refund!UPDATE 10-17-2018: After 11 months my daughter finally received her refund. I contacted the European Consumer Center and they had to contact them 4 four times before the refund was finally paid. May daughter supposed to have received two emails from ASOS, but guess: none reached her (not in spam either). No excuse, no explanation, nothing. So the 1 star remained!
        ",2018-03-17T15:22:27Z,"
                Justice after 11 months: EU Consumer Center got our refund! No excuse though...
        ",/users/5aad2f6b4de5666d34f435e8
19,1,"
            I regularly use ASOS, it’s my online go to however, i don’t think it’s worth the hassle. What an experience dealing with there so called “customer service”. They are quite simply a joke and apparently incapable of reading. How many agents does it take to not resolve a issue, so far 6 and counting. My initial issue is that I returned items in a bag with a delivery note however, some how an item in that bag went missing and wasn’t refunded. Then it comes to light that is you use a promotional discount and return an item they deduct the entire discount. So my order £126 discounted to £106, returned £60 worth of items on which was faulty, receive £40 back. Now apparently this is clearly displayed in the t&c’s ( I’m pretty sure that using the term clearly displayed is inaccurate) but what I can’t understand can you not be entitled to a full refund faulty item? Some yourself the trouble, and spend you hard earnt cash, in one of the many other online retailers.
        ",2018-03-17T10:44:28Z,"
                Terrible Customer Service
        ",/users/57d93a850000ff000a4449fe
0,1,"
            There was no single time I will have sorted out my problem. Customer service is super useless. Why Asos even have Customer Service? Get rid of them, you are loosing money. They are like there is nobody there anyway.
        ",2018-03-17T09:24:10Z,"
                There was no single time I will have…
        ",/users/5aacdeb64de5666d34ad5fc1
1,1,"
            Terrible customer service and no way of escalating concerns. Pretty sure that they hire 17 year olds to manage their customer service channels through chat and Twitter.
        ",2018-03-17T04:20:33Z,"
                Terrible customer service and no way of…
        ",/users/5aac978e4de5666d34754cc7
2,5,"
            Great choice, fast delivery, hustle-free returns.What's not to like? Fabulous website, presenting not only images, but videos of products - helps a lot when making a choice. Also, being tall, I love that the model's heights and sizes are shown. Perfect, absolutely spot-on for me. Got some gorgeous dresses for myself and my friend recently. Looking forward to receiving some sandals now.
        ",2018-03-16T21:41:35Z,"
                Great choice, fast delivery, hustle-free returns, perfect!
        ",/users/5a998fef4de5666d342c693e
3,5,"
            Legit site, got my stuff in less than a week, really good quality. Only thing is you can't do exchanges which for me was annoying but not a big deal at all! Cute stuff for reasonable prices
        ",2018-03-16T21:39:55Z,"
                Can't complain
        ",/users/5aac39a44de5666d342d76c1
4,5,"
            amazing- cant fault best company i have used in a long time
        ",2018-03-16T14:16:11Z,"
                amazing- cant fault best company i have…
        ",/users/599c315d0000ff000abedb0c
5,5,"
            Super fast delivery. Stock absolutely loads so spoilt for choice. Never had a problem. Use frequently.
        ",2018-03-15T19:51:09Z,"
                Great website
        ",/users/583b30bb0000ff000a5b7c52
6,1,"
            I will never purchase anything from ASOS again.  They advertise free shipping and free returns when this is not the case for Canada.   It’s false advertising.  Im a first time customer toASOS, ordered 2 items and it’s going to cost me 22$ to return.  Thank god there were no other hidden fees, I heard duties and other taxes can be added on upon delivery.  Don’t be fooled by their nice website !
        ",2018-03-15T18:07:57Z,"
                I will never purchase again
        ",/users/5aaab6754de5666d34c41cce
7,5,"
            Lots of choices and Excellent customer service
        ",2018-03-15T12:04:29Z,"
                Lots of choices and Excellent customer…
        ",/users/5aa7dde64de5666d349bc312
8,1,"
            6 months awaiting for a refund. After purchasing items if you cancelled the order asos still debits yours account and then refuses to  return refunds for cancelled orders. Now currently in contact with my bank and the financial ombudsman.
        ",2018-03-15T05:22:17Z,"
                6 months awaiting for a refund
        ",/users/58307d6d0000ff000a58f274
9,1,"
            There customer service chat facility is a joke. They put a faulty item I sent back to them back into rotation only for me to get the same faulty shirt sent back out. They don't value your custom. Please avoid and vote with your feet. They don't seem to care because their profits and shares just keep improving. Hopefully that halts because of customer dissatisfaction
        ",2018-03-14T14:22:31Z,"
                There customer service chat facility is…
        ",/users/53721efd000064000173502c
